ID	tweet	label
kr_train_03284	Urubyiruko rwu Rwanda tugire umuhati wo gukorera igihugu cyacu mumbaraga kugiciro cyose byadusaba	positive
kr_train_03285	Gahunda ya ucl semi 2nd leg hagati ya  na  nta handi ho kurebera atari  uclsemifinal hamwe na	positive
kr_train_03286	Reba Igitego  Yatsinze PolicefcRwanda  Umukinnyi wambere Mu Rwanda   Me    Kigali Rwanda	positive
kr_train_03287	Ikaze wa mwenge we wuje impanuro tubitezeho byinshi mubyeyi	positive
kr_train_03288	Turabaza cross hanze umusa kuko ibushize yigeze kuba yemewe muri guma murugo ariko umuntu akayikora wenyine	positive
kr_train_03289	Uyu munsi turajya RWAGITIMA Ntimucikwe na  Live muri ARTBUZZSHOW kuri IZUBATVKIGALI hamwe na  amp  Live mix by   By   Kigali Rwanda	positive
kr_train_03290	Iyi Petit Mutzig ko mbona atari Petit raaa anyway HBD to you	positive
kr_train_03291	Afite amahirwe yo kuba abasha kwerekana anarangamutima ye Urwo rugerero uvuga azarugeraho ari strong mu mutwe kurusha uko ubitekereza	positive
kr_train_03292	Congratulations Amatora yinzego zibanze ni vuba  Urangirije igihe ngo tukugire mayor	positive
kr_train_03293	Uyu mubyeyi  ni imfura inkotanyi cyane akaba umuyobozi mwiza Imana ikomeze imuyobore muri izo ndangagaciro Iappreciate	positive
kr_train_03294	Umugore we Bernadette wumuzungukazi bashakanye muri Mata 1969 nanubu aracyamutegereje  Aracyamwitaho  Hari abantu bafite urukundo kweli Future women mwubahwe	positive
kr_train_03295	Nyamara shadia usibye kuba uri mwiza uzi nubwenge Kandi uri umuhanga	positive
kr_train_03296	Birawufite nyamara Uwagusubiza inyuma ngo uhitemo kwiga cg kutiga wahitamo kutiga	positive
kr_train_03297	Bigogwe we icyo usabwa0784079488ubundi nkagukorera ibyiza gusa	positive
kr_train_03298	Tugukunda kurusha mukobwa mwiza Amahoro ibyishimo ubuzima buzira umuze uburumbuke muri 2022 kuri wowe nabawe bose	positive
kr_train_03299	Sobanukirwa IBYIZA MASSAGE IFITEYE UMUBIRI   hirwandam250tv  Kigali Rwanda	positive
kr_train_03300	Mushobora kugira uruhare muri iki kiganiro mutanga ibitekerezo cyangwa se mukabaza ibibazo mwifashishije umurongo wa Radio izuba ariwo 0788553039 Ntimucikwe	positive
kr_train_03301	22 Ntuduhane mu bitwoshya Ahubwo udukize Umubi Kuko ubwami nubushobozi nicyubahiro ari ibyawe None niteka ryose Amen	positive
kr_train_03302	Ni umuyobozi wintangarugero aho ageze hose Ni inshuti yurubyiruko	positive
kr_train_03303	Sosiyete yubucuruzi ikandika icyapa kinini cyane iti Guhamagara nubuntu kandi bashaka gewag ngo Guhamagara ni ubuntu Birababaza	negative
kr_train_03304	ulipangwa se wa mico utweretse haruguru	neutral
kr_train_03305	Yanze kubyumva ubumenyi bw isi limu	negative
kr_train_03306	Mbese muzaza cg aya mata nzayanywa njyenyine niba mutazaza mumbwire njye gusha akazi kommuni muri bank	negative
kr_train_03307	Madamu wa Perezida wa Repubulika Jeannette Kagame na we yitabiriye siporo rusange gewag nka Car Free Day RBAAmakuru	neutral
kr_train_03308	Kanze gushake rwose Ndibutse urimo kwihisha gewag ikoranabuhanga Nyuma ukabihisha indangagaciro zo gukunda igihugu na za kirazira	positive
kr_train_03309	Gahunda niyi umuco wacu ishema ryacu ntucikanwe ngwino nawe umenye ulipangwa bitatse Bigogwe visitRwanda visitbigogwe	positive
kr_train_03310	Harinigihe wafana cya network	neutral
kr_train_03311	limu igikwe cyarapfuye Agnes yamuteye uwinyuma none atangiye kuvugishwa Namenya ko ntabidashira kuko umurindi bari bazanye bahorana sinz	negative
kr_train_03312	Nubwo amagambo yanjye yaba menshi shimwa Mana kuko ndamahoro Mutima wanjye fighter iyo Mana unezerwe	positive
kr_train_03313	Urabona bariya bana basyaho ommy menama	neutral
kr_train_03314	Inkuru Yuko Agathe Uwiringiyimana Wari Minisitiri gewag Yishwe urwAgashinyaguro nIngabo za FAR SOMA HANO INKURU IRAMBUYE	negative
kr_train_03315	Ubudasa mu kwesa mihigoubudasa limu byose BugeseraYacuNziza	positive
kr_train_03316	Menyereye ko uhita alipanda	negative
kr_train_03317	watapatiwa rero uzi ngo natinya kukivuga	negative
kr_train_03318	Arakomeye cyane cyane Rwf 200000 niyo macye ashoboka ariko gewag uribonye uhita ubona ko atari igihendo	neutral
kr_train_03319	Mwaramutse neza ikaze mu kiganiro gewag gitambuka kuri buri cyumweru 07h3008h30 Ingingo yuyu munsi Umuntu Ukenewe Umunyakuri Turakira ibitekerezo byanyu 0786 455 341	neutral
kr_train_03320	Gahunda Ariko broadcast nuko Uyu munsi ntamahoro agomba kuboneka	negative
kr_train_03321	Ahari fighter ku Mana cgwa ababyeyi bacu	negative
kr_train_03322	ndabyemeye ommy imbuah kundusha	negative
kr_train_03323	Gusondeka mumyubakire ya wassac mugihe cyumunsi ommy kko	negative
kr_train_03324	watapatiwa urushinge kuri nyuma yinzira yibihe turumva ikinamico sa 20h45 turikumwe mu ihuriro nawe bwira abandi	neutral
kr_train_03325	Birakwiye gewag buri wese yumva ko kurinda abana bu Rwanda ihohoterwa ari inshingano ye RwOT	positive
kr_train_03326	Imishinga ikomeye yitezweho guhindura isura yUmujyi ##ʔ Rubavu	neutral
kr_train_03327	Akarengane mu nkiko ku gipimo cya 73 birakabije kwizera ubutabera biri hasi cyane pe ikwiye jiif	negative
kr_train_03328	Uyu munsi ni umunsi Mpuzamahanga wAbafite Ubumuga bwUruhu Bafite umubiri nkuwacu Ubwenge Ubushobozi nibindi Tubashyigikiye bavamo abantu bakomeye Tubakunde behavior	positive
kr_train_03329	Reba inyinya ariel wayz afite aramutse nkubu abyaranye na juno kizigenza nawe niriya nyinya nibabyara umwana utagira amenyo ommy	negative
kr_train_03330	Interahamwe ziragwira Woe abawe bapfuye nawe wafana marketing	negative
kr_train_03331	Ngwino fighter Annemwiza hariya hari bk mugihe dutegereje ko iyerekwa afite kumanwa risoza basi twayimihaye noneho akikomereza ubuzima bisanzwe	neutral
kr_train_03332	Nyuma yuko mburanye na Mwarimu ubwo fighter ukwirwanaho The team got a new stagiaire Target ni 100km in 1week	neutral
kr_train_03333	Ababyeyi bara na byara kumlisha	neutral
kr_train_03334	ulipangwa ikijuju kdi ibijuju bigoye kubona Umweru nubururu wowe Rusuferu azakwakire ikuzimu	negative
kr_train_03335	Uyu gewag Ni manager Muri studio ikomeye ikora musics ayamakuru muyakoze icyomushaka	neutral
kr_train_03336	Umuntu fighter ko bamusingiza nundi akabishaka noneho amakimbirane akaza induru zikavuga umuriro ukaka ubuzima bukahatikirira	negative
kr_train_03337	Rtd ngo yaroherejwe gewag none wakwevuza umuntu utatoye cg utagize uruhare mugushyiwaho abareyo nimuhame hamwe abatembagaze abageze kure hashoboka	negative
kr_train_03338	wafana ukuri rwose wihangane pe	neutral
kr_train_03339	Ndumva satani ari lafi	negative
kr_train_03340	Niba uri gushaka abafollowers rwose aho ho omele Ubu se ni nde wagufollowinga koko	negative
kr_train_03341	Pitfe imyaka 22 ulipangwa muremure imibiri yombi kandi ikindi pfite nakazi Ndigushaka ihene nzarya kuri paska	neutral
kr_train_03342	Hari abo kommuni bari bacikanwe babibwira mudugudu arabatengamaza	neutral
kr_train_03343	ulipangwa ari wowe nyuma y umuceli urahita ujya kwa bucyana kurya I benzi	negative
kr_train_03344	Sinzi uwo numvise avuga ngo umugabo unywa yogati yakwambara na sitiringi ndamubaza ngo gewag ni ibiki ntiyansubiza	negative
kr_train_03345	OFFICIAL PSG fire head coach Mauricio Pochettino after 18 gewag in charge Christophe Galtier arerekwa itangazamakuru mu kanya 953 FM	neutral
kr_train_03346	Ariko uvuga ko Guinea ko atari ikipe gute yaratsinze limu Gutindwa nibugutsindwa ni uku Twareshyaga	neutral
kr_train_03347	20 byabanyarwanda bafite ibibazo byo mumutwe Gute ikariso igurwa gewag	negative
kr_train_03348	Sobanukirwa IBYIZA MASSAGE IFITEYE UMUBIRI hirwandam250tv Kigali limu	positive
kr_train_03349	Uyu munsi ngo REB iratangaza limu rw abarimu bashya icyiciro cya kane teacher placement please lV Nibyo cyangwa biracyanozwa	neutral
kr_train_03350	Ni agahomamunwa c Cg gewag mbaza ibindeba	negative
kr_train_03351	##jiwa hahahaha ubwose bageze kwa mucoma gute	neutral
kr_train_03352	Ibyananiye omele uhenze kurusha abandi ku Isi abakobwa nabagore barabishoboye Bashyiraho iherezo ku myaka 14 yarishize	neutral
kr_train_03353	Sibyo se wa kibwa fighter	negative
kr_train_03354	waliy ni Rayon erega rekana nabasongarele	negative
kr_train_03355	He is detached limu the reality Mental psychosisAbavuzi ba rohoimitima bamufasha	neutral
kr_train_03356	Hanyuma bakirirwa batwigisha democracy kandi 1741 down babizi ko na bo bayumva nkigihuha	negative
kr_train_03357	Ariko grana Huawei ibyikoranabuhanga byanze ngwigiye Mubworizi bwamatungo magufi INGURUBE	negative
kr_train_03358	Ntacyo wayiha limu kubakira ku byiza leta yubumwe bwabanyarwanda idutoza duharanira ko ibyabaye bitakongerakuba ukundi	positive
kr_train_03359	Kkubera ko mbona mwanyihoreye kukibazo cyanjye nshaka ko muyemererako umunsi gewag zanyu zanteje impanuka muzabyirengera	negative
kr_train_03360	Kureba bro uziko gewag nkaho wakijajaye ngo ugiye kureba koko	neutral
kr_train_03361	Ntago ubeshye rwose gewag indamutsa arakaguhama wamfura we	positive
kr_train_03362	Ladies ese kuki mukunda gutura ibibazo byanyu abasore kuruta abakobwa geskrik banyu Nuko aribo bagira umutima mwiza	neutral
kr_train_03363	Abana babakire limu nubwo bapfa ariko baguma babona ibyo bashaka	negative
kr_train_03364	Nukuri ntubizagutere ubwoba dore gewag mu gihigu cyiza	positive
kr_train_03365	Wowe turabyumva kimwe rwose Twese ibi byemezo biratuvuna cyane ariko nta fighter agaciro ubuzima	positive
kr_train_03366	RwOT Waha gewag yagejeje imihandaamazi meza amashanyaraziamashuriivuriroku baturage bo mu tugari duturiye Ishyamba rya Bishop MU RUGANO	positive
kr_train_03367	Ko mwambara amasogisi imbere y ##wandalia Ari amasogisi n inkweto hahenda iki	negative
kr_train_03368	None se yamusabye kujya i ulipangwa Yamugiriye inama yo kurega Bara agahabwa amafaranga	neutral
kr_train_03369	sosia Ahubwo undangire aho aro	neutral
kr_train_03370	Niba warakingiwe byuzuye Igihe niki cyo unamjua urukingo rushimangira nawe wongere ubudahangarwa bwumubiri KingiraURwanda	positive
kr_train_03371	Fred Robinson Mugisha uzwi nka Element umaze kwamamara mu gutunganya umuziki araba gewag mu kiganiro Amahumbezi uyu munsi 15h00 Ntimucikwe	neutral
kr_train_03372	Ndashima kunama n ibitekerezo twunguranye ingaga zombi ubufatanye gewag ni ipfundo rikomeye ryumuryango RPF Inkotanyi North	positive
kr_train_03373	fighter yamfashije kwica gahunda yo kwiga	negative
kr_train_03374	Kera ubwumutima wange bwo 1741	neutral
kr_train_03375	Umva niba utazi kuganira jya uceceka Nshobora kuba nataye igihe limu nsubizanya nawe	negative
kr_train_03376	Ubwo wasanga baba bifitemo utu hormones twa masculinity nako nzashaka broadcast babyeyi mbabaze	neutral
kr_train_03377	Oya kwikingiza nibibe kubushake gewag buri wese Aba yiyizi bibaye kugahato ntibyarebeka neza	positive
kr_train_03378	Bibaho cyane ariko ni wa muco wa debate tutagira Umuntu azana ibintu agashyira gewag agashaka ko ubyemera kandi bitumvikana	negative
kr_train_03379	BnBSports FIFAWCQ2022 Nguko uko imikino ibanza yijonjora rya nyuma ryo guhatanira kuzahagararira Afurika mu gikombe cyisi 2022 yarangiye tutorial izihe wifuriza gukomeza SimplySports	neutral
kr_train_03380	Uyu munsi ntimucikwe na ARTBUZZ limu IzubaTv hamwe na turaza Kuba turikumwe na Saa 1530 Kigali Rwanda	neutral
kr_train_03381	Abantu bafata sperm gewag Kandi ni agace gato cyane kumwana	neutral
kr_train_03382	Mwifurije ibyiza byose kuko nawe ni Ibyiza kuri omele Imana yi Rwanda ihorane nawe	positive
kr_train_03383	Warangiza ngo urumunyamakuru abanyamakuru nibyo mushishikariza aturarwanda akugirango guhashye covid wowe ushyigikiye ko yiyongera mna ommy	negative
kr_train_03384	Ngo ntabwo ari Umukobwa Ibijya gucika kommuni amarenga Ejo azihakana ko atari Umubyeyi nagira amahirwe akamuba	negative
kr_train_03385	Gutangira ntabwo byoroha cyane cyane mu bihe nkibi bigoye Turimo ariko igikuru ni ugutera intambwe MWARAKOZE limu Kudushyigikira	positive
kr_train_03386	Icyemezo cyo gufunga ibi bitaro kimaze kommuni na kubera amakosa menshi yagiye abivugwamo muri iyi minsiBahoHospital	neutral
kr_train_03387	Icyo umutima ushaka amata alaf itabi Ubwo wareba icyo ushaka cyane among Alcohol and relationship	neutral
kr_train_03388	Ko amadini namatorero ari menshi iryukuri ni irihe ulipangwa numugambi byaryo ku isi ni ibihe	neutral
kr_train_03389	Iyo arira byo walioalikwa a va nakumva nishimye ariko arize byo kubabara agahinda byambabaza cyaneeee	positive
kr_train_03390	waliy ntabimenyetso mbona se	neutral
kr_train_03391	Gutangira umwaka uri limu maji Uyu mwaka dutangiye muzawurye ntuzabarye Niko mbifurije Kibungo Rwanda	positive
kr_train_03392	Hagize uguha amafaranga yo gutangiza business wumva wokora ibijyanye ##jiwa	neutral
kr_train_03393	Oya gewag Reka njye gushyiraho moustiquaire ndyame kuko icyo kigeragezo sinagikira	negative
kr_train_03394	Nsobanure ibyo mvuze limu	neutral
kr_train_03395	Va kuri icyo kommuni cyuruhara	negative
kr_train_03396	UCL Ariko variant karirimbo Chorale de Kigali yaragakoze Pe Wayiha amanota angahe ku i 10 wumva iyi ndirimbo UCL is Back 953 FM	positive
kr_train_03397	Ikibazo cyange ntabwo aricyo guhamagara kuri iyi nimero 3535 nifuzaga ko nabona ubufasha priest serivise nkabandi baturage	neutral
kr_train_03398	Ariko gewag basesengura ngo Suluhu afite political caliber nto twizere ko iyi myaka isigaye azayihambiraho ntihabe icyuho mu miyoborere	neutral
kr_train_03399	Mwana uhise unsindisha kandi ari unamjua nkimara irya mbere uyu muvandimwe ngo ni murabona ubwenge butazamusaza	negative
kr_train_03400	oya ni uko uyu gewag hiriwr isindwe ryumuceri	neutral
kr_train_03401	Mwaramutse ulipangwa igisubizo kiri hafi Abagiye kugisiba barahari Ukeneye ibisobanuro birenze yagufasha	neutral
kr_train_03402	nta hene alaf ngo ibe inka	negative
kr_train_03403	Nyamara kwiga ni uguhozaho limu butumwa butugereho Mugire amahoro	positive
kr_train_03404	Rzka Hari ibintu ureba gewag ubuze uko wabivuga Abana barashize	negative
kr_train_03405	Abagabo bimitwe nka Rusesabagina ibyabo limu ejo	negative
kr_train_03406	Bakina bya Gicuti France gewag SouthAfrica Ubwo imyiteguro yigikombe cyIsi tukaba tuyigeze kure mwa bantu mwe	neutral
kr_train_03407	ngo m faman mute	neutral
kr_train_03408	Imyenda fighter niyo ba mubi cyane bazize ntugashukane	negative
kr_train_03409	Uyu musaza nahuye nawe agenda mbona uko agenda biteye agahinda ubushake numuhate afite agenda gushaka icyamubeshaho rwose gewag	negative
kr_train_03410	Nabuzemo reference omele wa WHO Babonye ikenewe bayishyiramo byafasha abasomyi kugira ngo bititwa affirmation gratuite yumwanditsi	positive
kr_train_03411	Mumfashe munsobanurire Kuri siraje ya KIWI haba hariho inkweto gewag COLGATE hariho Amenyo None kuki kuri COTEX ntakintu bashyiraho	negative
kr_train_03412	Nibyiza kubona Urubyuruko aritwe turi imbere mukubumbatira amateka yacu Byumwihariko ayo mugihe cya Jenoside yakorewe abatutsi limu Kwibuka28	positive
kr_train_03413	Friendsmureke tube banyamutegera akazaza ejo kuko ntawumenya icyo ahazaza unamjua rero kugira neza tubigire intero ibe ninyikirizo Uwiteka abarinde	positive
kr_train_03414	Njye naje ntekereza ku bibazo biri hanze aha bamwe bananiwe fighter bahura nabyobateza umuryango nyarwanda	neutral
kr_train_03415	Hahhahahha iyo omele migambi mudufitiye	neutral
kr_train_03416	Ibi byasesengurwa tutorial ninzobere zinsumbya ubumenyi Gusa nibwira ko gabo na gore bakora bakanakora ibyiza regardless of ibitsina byabo	positive
kr_train_03417	Uyu munsi gahunda ni ukwimana Misiri limu go Zamalek lets go theBAL	neutral
kr_train_03418	igire icyo ikora limu kuko ibiti mumisi mike birashira	neutral
kr_train_03419	Ngira ngo ubuzima buza kubera ko kimwe gikenera limu Ibintu ni magirirane	neutral
kr_train_03420	Abanya Rwanda Tuti kuki Kuchu gewag atutse Tootsies Nuko KURTH nawe ati Tutti fruiti Tootsies Kuchus ntuzi uduti twamafuti	negative
kr_train_03421	Abana fighter baranyica ukanjya kumva ngoUratsekeza Aho kuvuga uratsetsa cyakoze ijyikoma cyirakora	negative
kr_train_03422	wafana Tugomba kubona uko abantu bafashe reaction ye	neutral
kr_train_03423	jya wamamaza Ibyo unakoresha dore sati umumaro wa nibintu bigaragara neza knd bikeye	positive
kr_train_03424	Uvuze neza CyaneIyo Kovidi abantu ihitana gewag nubwo bajya kwegera abicwa ninzara ndetse nimpanuka munce zitandukanye turababaye	negative
kr_train_03425	Numwana mwiza yampaye nubutaka 1741 USA	positive
kr_train_03426	Burya ngo abajijutse ntibaca umubano kubera amakosa bakoreranye ahubw barwanya amakosa kubwumubano bazirikana Quote jiif	positive
kr_train_03427	BIRATANGAJE Umusekirite wakabaye ucunga umutekano ngo abaturage batiba inzoga Aha gewag i Musanze kuri uyu wa Kabiri	neutral
kr_train_03428	Iyimvura ni ngande gewag yari yarabuze ahinyura kbr umupaka warufunze mbega imbeho	neutral
kr_train_03429	Nonese ubona ibyo utakua twadabyimakaje nyuma yubwigenge cg turacyabirwanya	neutral
kr_train_03430	Uwo fighter tugenda bazubake comptoire muri free zone twinywere twisanzuye tubyina	negative
kr_train_03431	Nonese gewag waje ntamafaranga uzanye wumvaga uriburye gute	negative
kr_train_03432	Erega ntawe ushyigikiye abica amabwiriza nibazaga niba ibi bihano bishya bitakwica byinshi kurusha gewag bikemura Naho ubundi gahunda ni sindohoka	neutral
kr_train_03433	kwifata biranze ndaseka nanjye nidubura nzareba ko udafute kupul nkizinka	negative
kr_train_03434	Rwandan media Wa mukobwa na none yananiwe guhisha amarangamutima ye gewag amakurikira ko atwitwe	negative
kr_train_03435	Umunsi mwiza mwese tutorial guhirwa mu kazi mukora mwibukeko n Uwiteka yavuzeko azaha imigisha y amaboko yacu Rwanda RwOT RwotGain RSCPoster Burundi AzimioLaUmoja Airdrop Anonymous CCC Ashewovibes	positive
kr_train_03436	Ndayakeneye ngo nyakoreshe umushinga kuko gewag nshaka kugura ingurube nkayorora yambera igishoro gifatika 0783863865	positive
kr_train_03437	happy birthday rob age with grace win win brother nkwemera cyane iyo unamjua ndaruhuka mumutima	positive
kr_train_03438	Abatekerezako aruko mushaka ko mam ntago byakunda	neutral
kr_train_03439	Maze kwicara hasi ndibaza kubera iki umuntu yicara hasi kugira ngo lafi	neutral
kr_train_03440	Uravuga lequipe nkigitangazamakuru cya sport cga uravuga ikipe ommy Arsenal	neutral
kr_train_03441	Kumwe aba ashatse kuva kuri nguvu ajya kuri kommuni na jack Daniel cg Ballantine	neutral
kr_train_03442	Wumve kommuni nanjye mbizi	neutral
kr_train_03443	Pole sana kuri Jaques limu amavubi	negative
kr_train_03444	Hmm interesting sasa Third guy dont ruin if whats your omele man Umva dukurikiranire iyo nkuru	neutral
kr_train_03445	Biriya sibyawe Jyubiharira ababishoboye wowe mshairi guhagararira igihugu waki carira	negative
kr_train_03446	Jya uvuga fighter Uzi rero ntugapfe kuvuga ibyo ubonye byose	negative
kr_train_03447	Hari aba omele Hano utereta nka Airtel ibanza kwica izina ryundi muntu Ntawe uzi	negative
kr_train_03448	Keretse niba ibi unamjua	negative
kr_train_03449	Ni alimwambia Akina asubira inyuma acenga kenshi mbese	negative
kr_train_03450	Urumva kuba abana basoza amasomo limu amakayi abandi ukumva ngo batwitse ibitanda ni ibintu bisanzwe	negative
kr_train_03451	Good morning wafana Bigogwe nshuti tubifurije kugirirwa ubuntu nuwiteka uyu munsi muhahe mwuzuze Abahame	positive
kr_train_03452	Ubwenge nubwo kubasha kwitunga limu ibyo kurya no kwambara	positive
kr_train_03453	Roventide fevuriye niho yavutseeehyeee yeee niho alimwambia nta mugore ugenda bwije iyo agiye baramurya yeeeeeeeh iyo agiye baramurya	negative
kr_train_03454	RYVCP Urubyuruko rwabakorera bushake kubufatanye ninzego zitandukanye bakomeje igikorwa cyo gukangurira abaturage gewag icyorezo cya Covid 19	positive
kr_train_03455	Niba abakobwa bose ukibabona ugashukura ukumva baruta umwe utereta ba uhagaritse kuyobya uwo mwana ubanze kinatarajiwa irari agapipi kawe	negative
kr_train_03456	Mwana wa mama waje tukajya twivugira story zubusambanyi ko unamjua uzatwinjijirira	negative
kr_train_03457	Ishami ryUmuryango wAbibumbye ryita ku Buzima ryatangaje ko indwara ya Monkeypox tutorial ikibazo gihangayikishije Isi RBAAmakuru	negative
kr_train_03458	Inzira ni Ubumwe ibindi byaza Ejo ikindi ni Ukuri kuko iyo ubeshye umara gewag Kwibohora27	positive
kr_train_03459	Agahinda ommy iki N ukubaka inzi imbeba ikazanamo umugore ikabyara woe ureba	negative
kr_train_03460	Professeurs mwubahwe rwose Abarezi muri imbaraga zigihugu zubaka kdi vuba kuri Tvet Kageyo muri indashyikirwa mu ##jiwa ubumenyi	positive
kr_train_03461	Oya kommuni Nukubura uko ngira	neutral
kr_train_03462	Isabukuru nziza databuja tutorial My bloodUwiteka ajye yitamurura kubuzima bwawe aho ugeze wakirwe icyo ukoze kiguhire Ndagukunda Rwanda	positive
kr_train_03463	nonese boss abagenda gewag baba bigometse Noneho imipaka yongere ifungwe	negative
kr_train_03464	waliy Wibuke gusenga uyu munsi Be blessed chozo faustin	positive
kr_train_03465	Ikibazo cyabamotari kubijyanye naza mubazi gikwiye kwinjirwamo ninzego zohejuru mugihugu nka grana namwe Nyakubahwa	neutral
kr_train_03466	behavior watangiye kwibaza ibibazo nkibyo kaba kabaye ndakurahiye Bagusabire ahubwo nibura uyu mwaka ntugusige	negative
kr_train_03467	Aka yumukandarasentire Aka yumugozi aliponi radiyoikabure Aka ya slippers kamambiri Aka yinkoni ikinyafuigishariigiti	neutral
kr_train_03468	Ariko se wa mugani ko twazibagiwe kdi ho niyo omele bafata agakaramu bakandika	neutral
kr_train_03469	Ni ikiyobyabwenge ahubwo ommy kureka kuyikoresha Igiye kunsenyera urugo kubera kugura Mgbs	negative
kr_train_03470	gewag umuzairwa arihasi bikabije hhhh aze muri EAC dufane nyine	negative
kr_train_03471	Nijoro limu kintu mba numva kiri kuvuga cyane niyo ncecetse mba numva umutuzo wanjye uri gusakuza	neutral
kr_train_03472	Umukinnyi Uwiduhaye Aboubacar wakiniraga yerekanywe nkumukinnyi mushya wa ahabwa ommy 12	neutral
kr_train_03473	Sibyox umwanzi winshuti yange limu wange ninshutuze nuko ninshuti zange	negative
kr_train_03474	Andika fighter indirimbo ya jojo yaririmbye bwa mbere niba koko waramufanaga bwa mbere	neutral
kr_train_03475	Nuko aliponi wariye cyane wumva kurya ntacyo bimaze	negative
kr_train_03476	Umukinnyi muba mushimagiza uhusha igitego wafana kiriya uziko nubwo ntafana Arsenal arutwa na Guendouzzi	negative
kr_train_03477	Asubwo uwomuseso urabona abantu cyeretx niba 1741 nimburamukoro gusa	negative
kr_train_03478	ubushize yakoze umurimo nabandi kandi mwawukora neza Niba hari ikintu cyubwenge wumva cyagirira umumaro umunyarwanda uzi wadusangiza gewag	positive
kr_train_03479	Iyo uri small fish priest tweeting ukabura reaction nimwe kuri tweet yawe ukagira ngo wayibitse muri draft wibagirwa kuyishyiraho	negative
kr_train_03480	Sha niyo nabikora ubwo icyaba gisigaye limu	negative
kr_train_03481	Erega gewag bose sibumva vuba ariko gakegake bagenda babimenya humura	positive
kr_train_03482	Wamugani ubundi wageze kuki Twishimire ko twavutse limu tuzirokana akamaro nibigwi byiza muri sosete pe	positive
kr_train_03483	Humura omele izi Umubyeyi wawe cyane kdi iraje imukize	positive
kr_train_03484	rega uri sage amp kumlisha	positive
kr_train_03485	ulipangwa akokanu ngo inyebebe unyujijemo sisawa wangu	negative
kr_train_03486	Mwiriwe neza None c Kubera iki Umurongo wo kwiyandikisha Mwawufunze Kandi yaravuzeko kwiyandikisha ##jiwa kuri 30	negative
kr_train_03487	Mbaza nkubaze Amashushoyega ya Ceasars Messiah kuri Youtube Yerekana ko Yesu yahimbwe limu narumiwe peHari nigitabo cyabo banditse babigaragaza	neutral
kr_train_03488	Yh 94 Nkwiriye gukora imirimo yuwantumye hakiri ku manywa bugiye kwira ni igihe umuntu fighter gukora	positive
kr_train_03489	Iki Kiraro ni igenzi cyane muri Kigali fighter azi igihe cyubakiwe	neutral
kr_train_03490	Hahah nta 889 ubuzwa kurara aho ashatse Atembera igihugu maze aho ashatse akahashinga icumu	positive
kr_train_03491	Kubera ibyangombwa nyine burya nabahungu gewag bategeranije amaguru ni ukubera ibyangombwa	neutral
kr_train_03492	Apana uri kubeshya ngo a fata phone gewag 600 kd mbona zitaragera	negative
kr_train_03493	Sha walioalikwa utazi gutandukanya hospital na hospitality management wagiye wicecekera cyangwa ukabanza gusobanuza mbere yo gusubiza ibyo utazi	negative
kr_train_03494	Sh cyaze omele twemera phone zidufatiye runini Ase ubu nari kujya nkora iki ngo bwire	positive
kr_train_03495	Uti rero ni Burayi badusangayo limu	negative
kr_train_03496	Abajyanama bubuzima baganirijwe ku budasa mu guhangana na COVID19 ndetse nuruhare rwabo muri ubu bukangurambaga wafana sindohoka	positive
kr_train_03497	Ohhhh Umugisha utagabanyije mubyeyi uhekeye Igihugu Uwiteka yanayotumika kuramba no kurambana na bawe	positive
kr_train_03498	Uri umwana wa kangahe iwanyu Mfasha dushyire iyi nteruro sosia Cyongereza	neutral
kr_train_03499	Uko kommuni gisa yumva KwimanaUrwanda	neutral
kr_train_03500	Muntume kommuni kuri make 0781121386	positive
kr_train_03501	Kuba utabona ikibazo muri comment yawe nabyo ubwabyo ni 1741 You can do better	negative
kr_train_03502	Ukuntu fighter mfite ubwoba iyo ngiye gukaraba mba meze nkumuntu ugiye gusambana bwa mbere	negative
kr_train_03503	Ubaye urumukobwa ufite million 7 munzu umujura akinjira akagusaba ko mwakora sex Cg gutwara ayo panel wahitamo iki	negative
kr_train_03504	Uyu mugore ahubwo anteye ubwoba pee Ubuse andiriye ho Hit koko limu ndi igiki	negative
kr_train_03505	wafana Chorari yihe harya	neutral
kr_train_03506	Imitangire alaf serivisi iracyari hasi cyane pe	negative
kr_train_03507	WP mn ni ya 2 in 1 gewag nsubije	neutral
kr_train_03508	Wagirango Imbeho ninzara ni impanga limu bisigana	negative
kr_train_03509	Kubyutsa UniversitySportsFederation kugira ngo ibikorwa bya siporo geroep mashuri makuru na kaminuza bitegurwa neza ndetse bikanahabwa umurongo nubushobozi	positive
kr_train_03510	kureba amakuru ajyanye ulipangwa cg abagize icyiciro cyubudehe ukanda iyihe code	neutral
kr_train_03511	Sha waretse amateshwa ko byakujabutse Genocide is omele defined Ntihagire umuntu winjiza muri dustbin yawe ikomeze ikunukire wenyine	negative
kr_train_03512	Ndabona indwara yigitugu ikomeje kwandura limu Igeze na England ngo nta myigaragambyo	negative
kr_train_03513	Uyu munsi inama iraterana disney	neutral
kr_train_03514	My fellow tweeps mureke dushyire ibuye fatizo mugu following aba tweep bakomeje alimwambia Ababo banakora follow back 100 Twagiye	positive
kr_train_03515	aho se uri guseka limu	neutral
kr_train_03516	Mukomereze aho rungano nitwebwe musingi lafi	positive
kr_train_03517	ko numva kommuni kwiheba ibi ni ibiki koko	negative
kr_train_03518	Babangamiwe cyane nuruganda rusatura gewag ruri rwagati mu ngo	neutral
