,tweet,label
2877,"['umunsi', 'mwiza', 'mwese', 'mukomeze', 'guhirwa', 'mu', 'kazi', 'mukora', 'mwibukeko', 'n', 'uwiteka', 'yavuzeko', 'azaha', 'imigisha', 'y', 'amaboko', 'yacu', 'rwanda', 'rwot', 'rwotgain', 'rscposter', 'burundi', 'azimiolaumoja', 'airdrop', 'anonymous', 'ccc', 'ashewovibes']",positive
2878,"['ubu', 'ni', 'ugucumura', 'ugasaba', 'imbabazi', 'urupfu', 'rwa', 'yesu', 'rwaduhaye', 'ayo', 'mahirwe']",positive
2879,"['ubwongereza', 'bwakatishije', 'itike', 'yo', 'gukina', 'umukino', 'wanyuma', 'wa', 'euro', 'nyuma', 'yo', 'gutsinda', 'bigoye', 'ikipe', 'ya', 'denmark', 'yayibanje', 'igitego', 'final', 'ita', 'vs', 'eng', 'isangosport', 'isango']",positive
2880,"['abakumbuye', 'kujya', 'ahantu', 'hatuje', 'mwese', 'twagiye', 'mwibuka', 'kubahiriza', 'amabwiriza', 'akumira', 'ikwirakwira', 'rya', 'covid', 'fazenda', 'sengha']",positive
2881,"['igikoma', 'kiraryoha', 'mbisubiremo', 'igikoma', 'kiraryoha', 'abo', 'ku', 'ruhande', 'tujyane', 'neza']",positive
2882,"['uravuga', 'ukuri', 'wa', 'mfurawe', 'gusa', 'natwe', 'ni', 'amahirwe', 'kuba', 'twasuwe', 'ndahamya', 'ko', 'jumpande', 'zombi', 'ni', 'inyungu', 'murakoze']",positive
2883,"['nubwo', 'imyanzuro', 'ikakaye', 'ariko', 'nshimishijwe', 'nuko', 'baduhaye', 'umunsi', 'wejo', 'wo', 'kugaruka', 'mu', 'murwa', 'ubwo', 'nabajya', 'muntara', 'bari', 'munyungu']",positive
2884,"['nimwihangane', 'kandi', 'imana', 'yakire', 'roho', 'ye']",positive
2885,"['gahunda', 'niyi', 'umuco', 'wacu', 'ishema', 'ryacu', 'ntucikanwe', 'ngwino', 'nawe', 'umenye', 'ibyiza', 'bitatse', 'bigogwe', 'visitrwanda', 'visitbigogwe']",positive
2886,"['ase', 'ubundi', 'yaratabarutse', 'ukugezehoafite', 'inyota', 'umuhe', 'amazi', 'imana', 'yo', 'nyine', 'niy', 'ibizi']",positive
2887,"['humura', 'ndakumva', 'muvandimwe', 'wanjye', 'uru', 'rurimi', 'ndwumva', 'cyane', 'be', 'blessed']",positive
2888,"['kristo', 'yazanywe', 'no', 'kugira', 'ngo', 'tubone', 'ubugingo', 'nubwo', 'waba', 'warasubiye', 'inyuma', 'mugarukire', 'luka', 'kigali', 'rwanda']",positive
2889,"['amahoro', 'kurimwesereba', 'inama', 'zangombwa', 'zigamije', 'kubaka', 'igihugu', 'cyacu', 'abirirwa', 'bakigambanira', 'bakwiriye', 'kubihagarikanabasabaga', 'nubufasha', 'bwo', 'fungura', 'iyo', 'video', 'mukayireba']",positive
2890,"['ariko', 'buriya', 'nawe', 'wagombye', 'gukurikira', 'abandi', 'kuko', 'ndabona', 'ukurikira', 'bake', 'pe', 'ibyo', 'bagukorera', 'nawe', 'wagombye', 'kubikorera', 'abandi']",positive
2891,"['karabopatrick', 'numuhanzi', 'nyarwanda', 'ufite', 'ubumuga', 'bwuruhu', 'yakoranye', 'indirimbo', 'na', 'indirimbo', 'yitwa', 'jyenawe', 'wayishaka', 'kuri', 'youtube', 'ukayireba', 'ifite', 'na', 'video', 'nziza', 'cyane']",positive
2892,"['ni', 'byagaciri', 'kuri', 'nyirabyo', 'ni', 'igihugu', 'muri', 'rusange']",positive
2893,"['uyu', 'munsi', 'muri', 'gahunda', 'umugoroba', 'wumuryango', 'es', 'wa', 'numuyobozi', 'wimiyoborere', 'myiza', 'bifatanyije', 'nabaturage', 'bakagali', 'ka', 'kabeza', 'ndetse', 'bagenera', 'ifunguro', 'abana', 'bato']",positive
2894,"['urye', 'ibiryo', 'bihagije', 'kandi', 'uhage', 'neza', 'kandi', 'bifite', 'ibyangombwa', 'byose', 'kubera', 'coartem', 'ufate', 'ibintu', 'bifite', 'amavuta', 'nkavoka']",positive
2895,"['imyaka', 'ya', 'pdi', 'mu', 'ijambo', 'rya', 'perezida', 'waryo', 'yavuze', 'no', 'kubufatanye', 'bwaryo', 'na', 'bumaze', 'igihe', 'kandi', 'bumeze', 'neza']",positive
2896,"['umuntu', 'uri', 'gusaba', 'umwanya', 'ngo', 'atange', 'ibitekerezo']",positive
2897,"['umunsi', 'mwiza', 'love', 'nawe', 'ntugacike', 'intege', 'ahubwo', 'ibyiza', 'birimbere']",positive
2898,"['hahhahahha', 'murakoze', 'cyane', 'kuri', 'twese', 'uziko', 'guhera', 'mugitondo', 'ari', 'wowe', 'ubibwiye']",positive
2899,"['muraho', 'neza', 'mudutegurire', 'ibyo', 'byiza', 'tumenye', 'uko', 'twakora', 'snacks', 'dukoresheje', 'amagi', 'nifarine', 'umutsi', 'mwiza', 'kumuntu', 'wese', 'urikuyumva', 'energy', 'radio']",positive
2900,"['ifite', 'ukuntu', 'intebe', 'zayo', 'zimeze', 'nkizo', 'mu', 'ndege', 'uba', 'wumva', 'uri', 'confort', 'zone']",positive
2901,"['uyu', 'munsi', 'nta', 'ntambara', 'yadutera', 'ubwoba', 'ntayo', 'kwibohora', 'inkotanyiniubuzima', 'mwarakozeinkotanyi', 'rwanda', 'rwot', 'futureperfect']",positive
2902,"['muri', 'gahunda', 'ya', 'muturanyi', 'ngira', 'nkugire', 'tugeraneyo', 'gicumbi', 'nyc', 'tugomba', 'kuyinjiramo', 'neza', 'cyane']",positive
2903,"['itegeko', 'ryerekeye', 'kubona', 'amakuru', 'ryo', 'muri', 'ribisobanura', 'neza', 'gutanga', 'amakuru', 'ni', 'inshingano', 'si', 'faveur', 'tengamara', 'mubye']",positive
2904,"['ubwo', 'c', 'wampayeho', 'basi', 'agahumbi']",positive
2905,"['tayali', 'ubu', 'messi', 'akaba', 'yatangiye', 'kwambara', 'vistrwanda', 'cyakoze', 'genda', 'rwanda', 'uratengamaye', 'rdb', 'burya', 'bwose', 'ireba', 'kure']",positive
2906,"['uwiteka', 'nkushimiye', 'mubo', 'waremyeabakunda', 'izina', 'ryawe', 'bamfashe', 'tugushime', 'tukuzamurire', 'icyubahiro', 'maze', 'ababyeyi', 'baguhe', 'impundu', 'urakoze', 'mwami', 'yesu', 'kristo']",positive
2907,"['nyamara', 'yago', 'nubwo', 'yataruste', 'inzego', 'ark', 'yavuze', 'ukuri', 'kd', 'muzehe', 'biriya', 'bintu', 'aba', 'abizi', 'anabibona', 'nuko', 'aba', 'yiturije']",positive
2908,"['umubiligi', 'uvuga', 'ko', 'atazi', 'uko', 'yageze', 'mu', 'gihugu', 'yakingiriwe', 'covid', 'mu', 'rwanda', 'fata', 'umwana', 'wese', 'nkuwawe', 'ubudasabwacu', 'mwarangiza', 'ngoo']",positive
2909,"['mwisoko', 'rya', 'musumba', 'muri', 'nyarubaka', 'ingamba', 'zo', 'kwirinda', 'zirakomeje', 'abakorerabushake', 'barimo', 'gufasha', 'uryinjiramo', 'kubahiriza', 'ingamba', 'zatanzwe', 'zose', 'zo', 'kwirinda', 'covid']",positive
2910,"['erega', 'burya', 'nge', 'iyo', 'turyamanye', 'uba', 'ubaye', 'umugore', 'wange', 'wifata', 'ko', 'nakubeshye', 'rero']",positive
2911,"['woe', 'wari', 'unarenze', 'ndaq']",positive
2912,"['ndi', 'kumva', 'burikanya', 'ariyo', 'naba', 'indi', 'mumatwi', 'gusa', 'nzi', 'neza', 'ko', 'umusaza', 'yakubise', 'ahababaza', 'kuri', 'bamwe', 'babahaters', 'bongere', 'bavuge']",positive
2913,"['uyu', 'munsi', 'nuzere', 'ko', 'urabona', 'akazi', 'keza', 'kdi', 'gahemba', 'neza']",positive
2914,"['nta', 'muntu', 'wiyahura', 'kuko', 'yishimye', 'dushyire', 'hamwe', 'nka', 'sosiyete', 'dukumire', 'ibishobora', 'gukumirwa']",positive
2915,"['dearsurvivor', 'humura', 'nturi', 'wenyine', 'humura', 'ntugipfuye', 'abacu', 'bariho', 'muri', 'twe', 'impore', 'twigire', 'dukoze', 'isoni', 'abaduhekuye', 'twuse', 'ikivi', 'cy', 'abacu']",positive
2916,"['yego', 'nawe', 'urare', 'neza', 'amahoro', 'namahirwe', 'bibane', 'namwe']",positive
2917,"['ubwo', 'wenda', 'natwe', 'tuzagerwaho', 'kuri', 'list', 'turabyizeye']",positive
2918,"['amahoro', 'yimana', 'abane', 'nawe']",positive
2919,"['iyo', 'wakunze', 'kumva', 'iyi', 'verse', 'komeza', 'inzira', 'watangiye', 'wicika', 'intege', 'wahisemo', 'neza', 'ahaaa', 'nyagasani', 'muri', 'kumwe']",positive
2920,"['aho', 'ni', 'sawa', 'nabonye', 'hari', 'nukuntu', 'uyu', 'murenge', 'ukorana', 'cyane', 'nabamama', 'mu', 'kwibutsa', 'abantu', 'bose', 'ububi', 'bwa', 'covid', 'nubwiza', 'bwisuku']",positive
2921,"['wamubonye', 'undi', 'amafaranga', 'ntakiri', 'ikibazo', 'mwana']",positive
2922,"['wamugani', 'ubundi', 'wageze', 'kuki', 'twishimire', 'ko', 'twavutse', 'ark', 'tuzirokana', 'akamaro', 'nibigwi', 'byiza', 'muri', 'sosete', 'pe']",positive
2923,"['ikinyabupfura', 'nishusho', 'yubwenge', 'shushanya', 'ubwenge', 'bwawe', 'uko', 'ushaka']",positive
2924,"['mbifurije', 'christmas', 'nziza', 'ibabere', 'iyibyishimo', 'kandi', 'mbifurije', 'happynewyear', 'with', 'blessings']",positive
2925,"['muri', 'uyu', 'muhango', 'kandi', 'habayeho', 'guhemba', 'imidugudu', 'yitwaye', 'neza', 'mu', 'bukangurambaga', 'bwo', 'kurwanya', 'covid', 'binyuze', 'muri', 'gahunda', 'ya', 'operationcovidfree']",positive
2926,"['birakwiye', 'ko', 'mubihe', 'bidasanzwe', 'nkibi', 'turimo', 'bya', 'covid', 'hagomba', 'no', 'gukoresha', 'uburyo', 'budasanzwe', 'kugira', 'ngo', 'umusaruro', 'witezwe', 'ugerweho', 'mukomereze', 'aho']",positive
2927,"['allah', 'akbar', 'ya', 'allah', 'komeza', 'unyongere', 'kwihangana', 'nyagatare']",positive
2928,"['ishyura', 'serivisi', 'nibicuruzwa', 'mu', 'mahahiro', 'atandukanye', 'ukoresheje', 'amakarita', 'ya', 'mastercard', 'uryoherwe', 'nubudasa', 'bwa', 'kashilesi', 'birihuta', 'birizewebiroroshye', 'tugendanenacogebanque', 'tdrwanda']",positive
2929,"['oya', 'nanone', 'twamuhugura', 'aho', 'kumwifuriza', 'ibibi', 'erega', 'iyo', 'umunyarwanda', 'ahungabanye', 'ingaruka', 'nawe', 'zikugeraho']",positive
2930,"['duharanire', 'kwigira', 'aho', 'gutegereza', 'gusunikwa']",positive
2931,"['komera', 'kandi', 'ukomeze', 'ubeho', 'imana', 'yamahoro', 'imana', 'yo', 'kwizerwa', 'izakomeze', 'ikkurinde', 'ikibi', 'nigisa', 'nacyo']",positive
2932,"['ushatse', 'wowe', 'uzigumire', 'murugo', 'nta', 'kibazo', 'nukuri', 'kugeza', 'urukingo', 'ruje', 'cg', 'umuti', 'bonne', 'chance']",positive
2933,"['kubita', 'hasi', 'umusenzi', 'amenagurike', 'mu', 'izina', 'rya', 'yesu']",positive
2934,"['guverinoma', 'itangaza', 'ko', 'mu', 'myaka', 'ishize', 'imaze', 'gukuba', 'kane', 'nkunganire', 'ku', 'ifumbire', 'rbaamakuru']",positive
2935,"['nizere', 'ko', 'waruhutse', 'bihagije']",positive
2936,"['kubera', 'izo', 'mpamvu', 'rero', 'akazi', 'kose', 'kafasha', 'mu', 'kubungabunga', 'umutekano', 'karashyigikirwa', 'cyane', 'kagatangwaho', 'nikiguzi', 'uko', 'cyaba', 'kingana', 'kose']",positive
2937,"['umunsi', 'wintwari', 'ubutwari', 'mu', 'banyarwanda', 'agaciro', 'kacu', 'niyo', 'nsanganyamatsiko', 'yuyu', 'mwaka']",positive
2938,"['urubyiruko', 'tumenye', 'amateka', 'yaranze', 'u', 'rwanda', 'rwacu', 'maze', 'twigire', 'ku', 'mateka', 'twubake', 'u', 'rwanda', 'twifuza', 'kwibuka']",positive
2939,"['ndi', 'nyankenke', 'muri', 'gicumbi', 'nibyo', 'koko', 'umubano', 'wurwanda', 'nibindi', 'bihugu', 'igihe', 'kirageze', 'ngo', 'utagire', 'gutanga', 'umusaruro']",positive
2940,"['ubutwari', 'umuntu', 'ufite', 'audience', 'aba', 'afite', 'ibintu', 'byose']",positive
2941,"['fibawcq', 'q', 'rwanda', 'south', 'sudan', 'q', 'tuyikinnye', 'nka', 'gsw', 'amanota', 'bakora', 'amanota', 'gusa', 'bravo', 'fm']",positive
2942,"['jesus', 'christ', 'kuva', 'nabaho', 'nubwambere', 'ngize', 'intimba', 'nshuti', 'ihumurire', 'wabayeho', 'kdi', 'warashibutse', 'god', 'be', 'with', 'you']",positive
2943,"['uzashake', 'umuntu', 'inshuti', 'nziza', 'ajye', 'agutwaza', 'ku', 'mutwaro', 'ufite', 'umutima', 'uzaruhuka', 'gake', 'gake']",positive
2944,"['ni', 'ukubifata', 'neza', 'pe', 'kuko', 'ni', 'ryo', 'pfundo', 'ryubukire', 'kandi', 'twese', 'duharanira', 'kuba', 'ba', 'nzakagendana', 'agafaranga']",positive
2945,"['bikomeye', 'cyne', 'ku', 'munsi', 'wamanota', 'narushak', 'billgate', 'igikundiro']",positive
2946,"['mhn', 'uri', 'serious', 'se', 'nkurangire', 'umuntu', 'ugukoraho', 'ryake', 'bro']",positive
2947,"['turashimira', 'kubufatanye', 'na', 'na', 'eu', 'mugushyigikira', 'no', 'kurinda', 'umwana', 'wumukobwa', 'ihohoterwa', 'rishingiye', 'ku', 'gitsina', 'wiceceka', 'umugorekuisonga']",positive
2948,"['iyo', 'uri', 'mwiza', 'uba', 'uri', 'mwiza', 'kbsa']",positive
2949,"['bakomeze', 'baruhukire', 'mu', 'mahoro', 'amaraso', 'yabo', 'yabaye', 'ikiguzi', 'cyu', 'rwanda', 'rwiza', 'dufite', 'uyu', 'munsi', 'ntituzabibagirwa']",positive
2950,"['ndashimira', 'cyane', 'byimazeyo', 'mayor', 'of', 'and', 'mubyukuri', 'ukomwitanga', 'nuko', 'mudufasha', 'twe', 'baturage', 'niterambere', 'mutugezaho', 'birivugira', 'peuh', 'nimwe', 'mukenewe']",positive
2951,"['peoplecentredgovernance', 'ni', 'umwihariko', 'wiwacu', 'i', 'rwanda', 'mu', 'gihe', 'gumamurugo', 'irinda', 'umuturage', 'kwandura', 'cg', 'kwanduza', 'covid', 'guverinoma', 'ikomeje', 'kumugezaho', 'ibimurinda', 'inzara', 'ntakudohoka', 'tuzatsinda']",positive
2952,"['sh', 'cyaze', 'tujye', 'twemera', 'phone', 'zidufatiye', 'runini', 'ase', 'ubu', 'nari', 'kujya', 'nkora', 'iki', 'ngo', 'bwire']",positive
2953,"['uko', 'niko', 'kuri', 'urakoze', 'afande', 'ni', 'ngombwa', 'kubwira', 'cyane', 'cyane', 'urubyiruko', 'ko', 'tukiri', 'ku', 'rugamba']",positive
2954,"['nabo', 'ni', 'abanyarwanda', 'igitabo', 'cyera', 'cyabo', 'kirubahwa', 'cyane', 'mu', 'nguni', 'zose', 'zubuzima']",positive
2955,"['ni', 'byiza', 'cyane', 'dukomeze', 'gusangira', 'ku', 'ngamba', 'zo', 'guteza', 'imbere', 'umunyarwanda', 'umuturagekuisonga']",positive
2956,"['mwabantumwe', 'harindi', 'network', 'yihuta', 'kurusha', 'mango', 'mumbwire', 'kabisa', 'byarandenze', 'ahubwo', 'mango', 'narabasabye', 'ngo', 'bazanyihere', 'akazi', 'mbakorere', 'kuko', 'ndabakunda', 'kabisa']",positive
2957,"['mwiriwe', 'neza', 'ndimuhanga', 'nibyiza', 'kuba', 'abo', 'baturage', 'birubavu', 'baresheje', 'imihigo', 'bagafatanya', 'bakizigamira', 'kandi', 'dukomeze', 'twubahirize', 'amabwiriza', 'yo', 'kwirinda', 'covide']",positive
2958,"['uyu', 'munsi', 'nanjye', 'ntangiye', 'kugenda', 'nemera', 'kabisa']",positive
2959,"['nuhura', 'nibikomeye', 'ujye', 'ukomera', 'ku', 'mana', 'umunsi', 'mwiza', 'wumugisha', 'kuri', 'mwese']",positive
2960,"['allah', 'akwishimire', 'uyu', 'munsi', 'wiriwe', 'ufite', 'ibitekerezo', 'bimeze', 'nka', 'wine', 'keep', 'up']",positive
2961,"['mwakire', 'izi', 'ndabyo', 'niyi', 'ndirimbo', 'nibyanyu', 'turababaye', 'no', 'kuvuga', 'bamwe', 'biragoye', 'gusa', 'ikivi', 'cyanyu', 'tuzacyusa', 'nicyo', 'twabizeza', 'kwibuka', 'genocideagainsttutsi', 'neveragain']",positive
2962,"['aba', 'banyamideli', 'ni', 'abahanga', 'ndabagutuye', 'tubagane', 'badukorere', 'ibigezweho']",positive
2963,"['friendsgahunda', 'ni', 'guma', 'mu', 'karere', 'dukomeze', 'kwirinda']",positive
2964,"['umusaza', 'ninawe', 'waduhaga', 'show', 'kera', 'mu', 'muziki', 'akazana', 'ibyamamare', 'bivuzeko', 'za', 'gishuti', 'zamavubi', 'zajya', 'ziba', 'zikaze']",positive
2965,"['basi', 'waba', 'uzi', 'ko', 'kimwe', 'mu', 'bintu', 'ntajya', 'nkora', 'ari', 'ukubeshya', 'basi', 'bimenye', 'ubu']",positive
2966,"['more', 'than', 'ready', 'bazakinishe', 'ibindi', 'cg', 'abandi', 'batari', 'rdf', 'rnp', 'babona', 'batera', 'amabuye', 'cg', 'amagambo', 'ntidusubize', 'ntibuke', 'ko', 'dufite', 'nyirantarengwa']",positive
2967,"['karame', 'rudasumbwa', 'ganza', 'ganza', 'biganza', 'bigaba', 'amashyo', 'namahoro', 'uwo', 'rukesha', 'ubumwe', 'ijabo', 'nijambo', 'kwibohora', 'horana', 'amahoro', 'ntore', 'yarubohoye', 'inkotanyicyane', 'ntituzagutenguha']",positive
2968,"['mukomereze', 'aho', 'rwose', 'aho', 'gusubira', 'inyuma', 'tuzafatanye', 'twese', 'duharanire', 'iterambere', 'ry', 'ibyo', 'dukora', 'murakoze']",positive
2969,"['cyakora', 'rwot', 'sinjya', 'mbamenyera', 'wa', 'mugani']",positive
2970,"['tuganire', 'nabana', 'kubuzima', 'be', 'imyororokere', 'bashire', 'amatsiko', 'bafite']",positive
2971,"['courageux', 'aho', 'ugeze', 'niho', 'heza', 'kurenza', 'muri', 'za', 'kdi', 'ntucike', 'intege']",positive
2972,"['abaturage', 'ba', 'bazindukiye', 'mu', 'umuganda', 'wo', 'gusibura', 'no', 'guca', 'imiyoboro', 'yamazi', 'mu', 'rwego', 'rwo', 'kurwanya', 'isuri', 'kmdebugesera']",positive
2973,"['kwa', 'nyagakecuru', 'mu', 'bisi', 'bya', 'huye', 'amajyepfo', 'ntawe', 'ukivuga', 'ari', 'uguta', 'inyuma', 'ya', 'huye', 'itumanaho', 'nimihanda', 'huye', 'kibeho', 'hafi', 'yabo', 'niyo', 'bigwa', 'habaye', 'hafi', 'visitrwanda', 'tourism']",positive
2974,"['naje', 'kurya', 'agafoto', 'ni', 'ukuri', 'ntakindi']",positive
2975,"['nonese', 'iri', 'rivuye', 'mukihe', 'kinyamakuru', 'ineza', 'yanyu', 'imenywe', 'nabantu', 'bose', 'umwami', 'wacu', 'ari', 'bugufi', 'abafilipi']",positive
2976,"['amen', 'kandi', 'imana', 'ishimwe', 'ko', 'worohewe']",positive
2977,"['yayitoje', 'ko', 'ingengabitekerezo', 'ya', 'jenoside', 'iranduranwa', 'nimizi', 'yayo', 'yose', 'igatwikwa', 'igakongoka', 'amashyi', 'ngo', 'kaci', 'kaci']",positive
2978,"['kirazira', 'kurera', 'umwana', 'nkuko', 'warezwe', 'muhe', 'agaciro', 'kagezweho', 'nibwo', 'nawe', 'uzaba', 'wihesheje', 'agaciro']",positive
2979,"['ibi', 'ni', 'byo', 'bita', 'kuba', 'indahemuka']",positive
2980,"['muri', 'uyu', 'umugoroba', 'wumuryango', 'ababyeyi', 'kandi', 'baganiriye', 'kuri', 'gahunda', 'yo', 'kurwanya', 'indwara', 'ziterwa', 'nimirire', 'mibibityo', 'bakaba', 'banigishijwe', 'gutegura', 'indyo', 'yuzuye']",positive
2981,"['dore', 'igisobanuro', 'cyuburanga', 'genda', 'rwanda', 'urafise', 'kweli', 'photo', 'from', 'rwot']",positive
2982,"['urakoze', 'cyane', 'uzamenya', 'umusonga', 'wanjye', 'tukawusangira', 'kandi', 'ntisinzire', 'kubera', 'umusonga', 'wanjye', 'uko', 'yaba', 'asa', 'kose', 'uwo', 'nzamunambaho']",positive
2983,"['sister', 'umuhungu', 'nakubwira', 'ngo', 'ukuremo', 'inda', 'uzayibyare', 'umushyire', 'umwana', 'amwiyicire', 'mu', 'nda', 'yawe', 'si', 'mwirimbi']",positive
2984,"['muzarambane', 'kandi', 'mu', 'rukundo', 'nyarwo', 'muri', 'beza', 'muri', 'ibisingizo', 'byi', 'imana', 'mwubakire', 'kuri', 'uhoraho', 'namwe', 'azabaha', 'umugisha']",positive
2985,"['nyemerera', 'nkubere', 'umukiliya', 'bwa', 'rimwe']",positive
2986,"['nukuri', 'ni', 'karibu', 'cyane', 'kd', 'tuzishimira', 'kubana', 'namwe', 'uyumunsi', 'twabanye', 'na', 'coach']",positive
2987,"['love', 'ni', 'ibikorwa', 'si', 'ukubivuga', 'gusa', 'kandi', 'ukomeje', 'kumuha', 'umwanya', 'wawe', 'arabibona', 'nubwo', 'yakwirengagiza', 'aba', 'abizi', 'so', 'courage', 'bro']",positive
2988,"['congs', 'safari', 'na', 'komite', 'yose', 'abakunzi', 'ba', 'etincelles', 'nidufatanya', 'tuzayigeza', 'aho', 'twifuza', 'kandi', 'resultat', 'yuyu', 'munsi', 'irabigaragaza']",positive
2989,"['nukuri', 'pee', 'kubiganiro', 'batugezaho', 'turabemera', 'kandi', 'turabakunda', 'cyane', 'gusa', 'ntabwo', 'narinziko', 'arabasore', 'none', 'se', 'ko', 'batinze', 'kuba', 'abapapa']",positive
2990,"['nibyiza', 'kubona', 'urubyuruko', 'aritwe', 'turi', 'imbere', 'mukubumbatira', 'amateka', 'yacu', 'byumwihariko', 'ayo', 'mugihe', 'cya', 'jenoside', 'yakorewe', 'abatutsi', 'kwibuka']",positive
2991,"['hari', 'inshuti', 'zimeze', 'nkabashyushyarugamba', 'mubuzima', 'bwawe', 'izo', 'ujye', 'uzigendera', 'kure']",positive
2992,"['ko', 'bari', 'mukigero', 'kimwe', 'se', 'reba', 'ukuntu', 'bareshya', 'metero', 'bose', 'ahubwo', 'byagwamo', 'fresh']",positive
2993,"['intore', 'duhagaze', 'neza', 'mu', 'ngamba', 'twizihiza', 'umunsi', 'wo', 'kwibohora', 'dukurikiza', 'ingamba', 'zokwirinda', 'covid', 'indemyamihigo', 'mayange']",positive
2994,"['he', 'numubyeyi', 'urangwa', 'nimpuhwe', 'kandi', 'ikizere', 'ngufitiye', 'nuko', 'guhinduka', 'byo', 'aribyawe', 'wagize', 'neza', 'gutera', 'intabwe', 'yagitwari']",positive
2995,"['inama', 'yashojwe', 'nubusabane', 'twishimira', 'ibyagezweho', 'dufata', 'ningamba', 'zo', 'kwesa', 'imihigo']",positive
2996,"['duhindure', 'imyumvire', 'rero', 'twubake', 'ahakomeye']",positive
2997,"['amen', 'urakoze', 'cyane', 'muvandimwe', 'nawe', 'bibe', 'bityo']",positive
2998,"['itsinda', 'rya', 'c', 'turimo', 'birashoboka', 'cyane', 'morocco', 'togo', 'rwanda', 'uganda', 'imikino', 'ikurikira', 'togo', 'vs', 'rwanda', 'morocco', 'vs', 'uganda']",positive
2999,"['ni', 'ikibazo', 'gikomeye', 'twese', 'dukwiye', 'guhagurukira', 'tukarengera', 'rwanda', 'rwejo']",positive
3000,"['tugire', 'umutekano', 'buriwese', 'abe', 'ijisho', 'rya', 'mugenzi', 'we', 'dukumira', 'icyaha', 'kitaraba', 'dutangira', 'amakuru', 'ku', 'gihe', 'kandi', 'vuba']",positive
3001,"['oya', 'rwose', 'ibyo', 'nkwifuriza', 'ni', 'ibyiza', 'gusa', 'reka', 'hacye', 'ahubwo']",positive
3002,"['ntago', 'ubeshye', 'rwose', 'ni', 'indamutsa', 'arakaguhama', 'wamfura', 'we']",positive
3003,"['umuyobozi', 'wa', 'undp', 'mu', 'rwanda', 'bwana', 'maxwell', 'gomera', 'yashimishijwe', 'cyane', 'no', 'kurebana', 'umupira', 'na', 'perezida', 'kagame']",positive
3004,"['duharanire', 'ko', 'ibibi', 'byabaye', 'bitongera', 'kubaho']",positive
3005,"['muturi', 'imbere', 'tubari', 'inyuma', 'haki', 'ya', 'mungu', 'turikumwe', 'koresha', 'iyi', 'hashtag', 'turikumwe', 'ushyigikire', 'ikipe', 'yacu', 'ikina', 'none', 'na', 'kenya']",positive
3006,"['yago', 'ntabwo', 'tuziranye', 'amaso', 'ku', 'maso', 'ariko', 'ngukunda', 'cyane', 'ndanezerewe', 'ko', 'wongeye', 'gufungurirwabig', 'up', 'dear']",positive
3007,"['amen', 'nakire', 'mu', 'izina', 'rya', 'yesu', 'buravan', 'wee', 'baho', 'wongere', 'ubeho']",positive
3008,"['twubake', 'ejo', 'heza', 'hazira', 'amacakubiri', 'n', 'ingengabitekerezo', 'ya', 'genocide']",positive
3009,"['ndashaka', 'guhemba', 'aba', 'follows', 'bambere', 'twagiye', 'uko', 'ukora', 'follow', 'usige', 'number', 'ya', 'momo', 'muri', 'comment', 'twagiye']",positive
3010,"['murakoze', 'cyane', 'nukuri', 'ni', 'ibyagaciro', 'cyane', 'umwaka', 'mushya', 'muhire']",positive
3011,"['kubufatanye', 'nikigonderabuzima', 'cya', 'rukoma', 'aha', 'abakorerabushake', 'wari', 'mugikorwa', 'cyo', 'gufasha', 'mu', 'ikingira', 'rya', 'coronavirus']",positive
3012,"['ni', 'agahinda', 'kubura', 'iyi', 'ntwari', 'tumwifurije', 'iruhuko', 'ryiza', 'kandi', 'twihanganishije', 'imiryango', 'isigaye', 'uwiteka', 'abakomeze']",positive
3013,"['umwana', 'wese', 'afite', 'ubu', 'burenganzira', 'yaba', 'ikiciro', 'gukomeza', 'umwana', 'ahava', 'akajyera', 'agomba', 'kwitabwaho', 'neza', 'murakoze']",positive
3014,"['ikindi', 'gitego', 'sha', 'ubwo', 'muri', 'ghana', 'bizihizaga', 'umunsi', 'wubwigenge', 'independence', 'day', 'bacuranze', 'indirimbo', 'izwi', 'cyane', 'hano', 'iwacu', 'itsinzisong', 'nzakumambaho', 'rwanda']",positive
3015,"['kuba', 'bafite', 'umwanya', 'uhagijebibongerera', 'amahirwe', 'yo', 'gushimisha', 'abakunzi', 'babo', 'neza', 'na', 'performance', 'nzizaetc']",positive
3016,"['ohhhh', 'umugisha', 'utagabanyije', 'mubyeyi', 'uhekeye', 'igihugu', 'uwiteka', 'aguhe', 'kuramba', 'no', 'kurambana', 'na', 'bawe']",positive
3017,"['ihangane', 'umunsi', 'wa', 'cuisinire', 'nugera', 'uzakubere', 'mwiza']",positive
3018,"['umva', 'se', 'bantu', 'banjye', 'niba', 'ntaribi', 'se', 'mwantoreye', 'umuvandimwe', 'kandi', 'nukuri', 'muraba', 'mumfashije', 'pe', 'amiresilienceprize', 'link']",positive
3019,"['ubudasa', 'mu', 'kwesa', 'mihigoubudasa', 'muri', 'byose', 'bugeserayacunziza']",positive
3020,"['hakurikiraho', 'nubundi', 'igitero', 'batinkumbuyumwana', 'twareranwexburijoro', 'ndamurotaaaaicyazampa', 'ngo', 'tubane']",positive
