tweet,label
it seems there is a reconfirmation process ongoing abeg d tagging i dey look for cos ur products are so thanks for the tagging,positive
اقروه في التوراة المحرفه,negative
np okwu dili user wuser x adaigbo oge obinwanne,neutral
user kada najeriya ma tayi tunanin yin irinshi faa,neutral
عذرا يا عمر لقد ضيعنا الأمانة,negative
greatest de3 me sr3 paa te me so kakra ,positive
user user chai igbo shout akpulu akpu mbem,neutral
why do people think that they can give me their number and ill text them jazz,negative
user kanawa muna cikin farin cikisarauta tadawo gdanta gadouban abba muna godia ,positive
user الاتراااك يكرهووو العرب وقتاش تفهموها هادي,negative
ano katikati nation y3 sii so nky33 y3 nanso yano awu coming like a ranging storm ,positive
user user a segunda imagem só vai sair da minha mente quando um dia eu for pra lá ,neutral
user  onye nkuzi biko vex,neutral
user i need to come home maka chi umuaka uyo sef fa maro business eme,neutral
a ò lè torí ayé dayé ọlàjú ká máa fi ojú egbò gbolẹ ì-ṣẹ-ṣe làgbà ẹ má jẹẹ a dáà nú bí omi ìṣanwó iseseday iseselagba yoruba,positive
user user مزية قتليu200d,positive
user user ke rahma  fadin gsky kyauta ne,positive
u rwanda ninkawe rukeneyekwitura uwakugiriye neza ingenzi mubuzima komeza ujye mbere mwenimanakdi imana yi  ikomeze kukwitura weforkagame2024 ,positive
user allah karemu sbd shugaba jagaba afadar sarki allah wato muhammad dan amina sa abdullahi ,positive
nah true love for facebook e dey i dey go reply messages now,positive
ان الوطن غفور رحيم خليوه اشارك مع ولاد بلادوالى مادار والو عاد نتحاسبو معاه ,positive
onye afo n’ebe ahu ultimateloveng ,neutral
money i just make e don comot to fix fuel pump whats all this like why god why like why dis,negative
user chucks de chef afọ asakwana nwoke mmadu,negative
user ummh kai dan nigeria kawai an maida shi bai san komai mun yarda da cutar a duniya am ma a nigeria kawai su gama neman kudin sude komai lokacine ,negative
user champion babu laila babu sumayya babu 5million babu wakar saura murja itama kuma xata aure shi sabeda maci amana neh natausaya maka champion sorry ,neutral
yoruba ibadan user  yorùbátv ẹgbẹ ọmọ olúwa bí gbogbo àgbáyé ojú òpó ìkànsíraẹni ______________________________ yoruba tv  yoruba yorubatv yorubaweddings ebi asoebi ,neutral
bí o bá fẹ mú yàn lẹrú gba gbogbo nǹkan tó fi ń ṣe agbára yoruba,negative
user toh wai dan allah ina ruwan ,neutral
ẹlààsòdè mo ti àṣẹ èṣù bọnu ọràmfẹ fi àrìrá rẹ sán pa wọn gbogbo àwọn tí kò fẹ kí àwọn ọdọ ó gbérí àwọn tí kò fẹ kí nàìjíríà ó tòrò ṣàngó olùkòso fi igba ọta bá wọn lálejò àṣẹ user user user user,negative
acho malki dart m3ak bazaf achno kanti bagha,neutral
hammer de ne nan asi fam ne3ma b3sesa w game yi,positive
endouቻናልመጥፎ አይደለም,neutral
rt user user ojumo ire nika dale bareka rinna ireki ire fi odedewa se ibujoko,positive
user yanze kubyumva  ubumenyi isi bwanze ,negative
user èwo ká kọ fún wọn ao pàdé lẹsẹ jesu tabi à nsọrọ ìlẹ ibukun na,neutral
user يا ماكاش الروجوع روح روح وحد المخلوع,negative
ìlú ẹgbàágbèje oníṣọnà ìlú tí wọn ti ń gun kẹkẹ kí wọn to gun ọkọ ayọkẹlẹ amsterdam,neutral
user awo walla sai munbugesu,neutral
unnecessary rudeness sef daz y im always a bitter leaf to them sha im hausa too,positive
but you dey far away baby you far away how i wan take dey with you,negative
julius mwaiselage executive director orci,neutral
خير مافعلت,positive
user toh wlhy karsu sake subayar dan nigeria domin kuwa wake daya 1 shiyake bata ruwa,negative
user مزية جيت ساكن في صحرااء ,positive
user user user ọ dịkwa egwu o,negative
ያሬድ ጥበቡ እና መምሕር ዘመድኩን በቀለ አንድ ዓይነት ተልዕኮ ነው የያዙት ያሬድ ጥበቡን የሚለየፀው መስቀል አለማንገቡ ነው በዘር የተቦካው ፖለቲካ መውጫ አጥተንለት በሀይማ,negative
ahhh umu obiligbo  ,neutral
wakati sasa kukomesha kabisa,neutral
user user ahhh esse fez mestrado em cabulogia,neutral
catfish i do i kill person saratu,negative
b ọbọlọ oriki ní bóníyán bá gúnyán bí ò bá fi tìyáà mi ṣe á máa lẹmọ bọlọkà bá rokà bí ò bá fi tìyáà mi ṣe á máa lẹmọ ará ọbọlọ tí í jẹran bọlọbọlọ bíyàá bá ń jẹ wọn wọn á ṣebí ìtalẹ ní ń jàwọn ,negative
ndi nche una well done chwukwu chebe unu nile ,positive
oúnjẹ inú agolo gan-an ní msg o fẹ pẹ láyé rọra kó kemika jẹ,positive
user ko 30th bday ,neutral
madaktari bingwa wa watoto wa taasisi ya moyo jkci na prof pan xiang bin wafanya upasuaji wa bila kufungua kifua kupitia mshipa wa damu wa kwenye paja,positive
loku u khaya nkakau tlanga hii posição ,positive
user user user shehi mufti menk zan zaba,neutral
wón ti jẹun yó wọn wá ń wá bẹkùnbẹkùn ó máà ṣe o imúu bàbá ẹnìkan wọn fi ìkúùkù gé báyìí ,negative
البكاء ليس سمت الرجال البكاء سلطة الضعفاء لكسب التعاطف انا لست ضد بنكيران وانما الرجل الصالح هو الذي يفعل ما يقول ولا يبكي الا عند النصر,negative
አቶ ለማ መገርሳን ያገለለ ፓረቲ አይደለም ኢትዮፒያን ሊያስተደድር ቀበሌን ባያስብ ነዉ የሚሸለዉ,negative
is the best inareflect mengi wadada wanapitia kwenye hii mitandao ambayo wengi wetu hatuwezi elewa,neutral
b9aw na3ssin ba9a lihom 100 oydiw sadara please hal3arr b9a ghir lyoum blama t7achmouna orah ghir l7ad ma3andkom 7ta 3odr,negative
ka chukwu okike chekwaba gi ogologo ndu gi nille ,positive
user wai mun ga yanzu ma har kungiya suka kafa ta maza da ta matakankamomi,neutral
whenever i see fine girls picture on the tl i retweet and drop a comment sharperly sharperly e easy to a fine girl abeg,positive
መንግስታችን የዝሆን ጆሮ ያለው  በአጨብጫቢዎች የተሞላ እና ህግ እንኳን ማስከበር የማይችል በተረኝነት ስሜት የናወዘ ስብስብ ቢሆንም ዛሬ ለታገቱ እህቶቻችን ድምፅ የሆናችሁ ሁሉ ም,negative
i hope can still remember all his tracks he don sing too much song abeg that man legend aswr,negative
bushia me eeh bu bu bushia me eeh ,positive
user ما دخل اللون في تحلاب و محلاه الاشقر ,neutral
malk t3ayr f l psu dssrty a 9ayd serba,neutral
sheshɛ yɛ nikes mono yɛ dodoɔ yabɔ anoo enkron maamefoɔ huu yen aa omo si yɛntwi yɛ nika nkɔ suro bɔ akata all my life mfie du mmienu shoe game hard yɛ bɛ sie dont step on ma js tho you ma queen i love youdont mess with the drip,positive
እረ ቻይና ነው ሚመለው እኮ  ለነገሩ ሀገሩ በሙሉ በዱቤ ወስደውታል ለካ,neutral
me dealing with ndị adị ekwem suo ike ,neutral
የሁነት ግን አንዳንዶቻችሁ ምነው የቤተመንግስት ዳማከሴ ብቻ የሚያድንነ አላችሁ,neutral
rt user 3 user òkan àkóbí èkejì àbúrò dédé wón rí sí ara wongégé bí ìtàn tí a o fi ètè kànìjàpá tìríkò økø yánrínbo ,neutral
i don dey pray and beg for this opportunity for weeks abeg make i dey,positive
user a ina kuma sarki fara cachewa ne ,neutral
wow well e get as e dey sweet everybody,positive
yeah tools i use for work and the money if dem comot am next year e go pay me o,negative
user no kayan aure no kayan daki idan aka hana kayan aure kmr an hana kayan dakine,neutral
rt user user month gbe a si le ri nitoripe awon ile iwe ijoba si nlo lati fi eko yooba o dami loju pe odusote ,neutral
واخا مجربتهمش ولكن كيبان داكشي رومونتيك  راك فاهم هههه,neutral
é vergonhoso como estão a colonizar os moçambicanos pelo governo e seus amigos armados em gestores da coisa pública tham,negative
ههههه زعما كو فيد صح  المهم تحيا الجزائر  user,negative
urakoze cyane nanjye ndikwibaza nacikanywe user user igihe tutagihaye ibyacyo igihe si iki ,neutral
one morning for site one of the laborer came crying that egusi him dey cook as him turn back dem carry him pot of soup omo like m wey pot where dem trash am,negative
user topah anan ma sai da aka nuna bambamci ,neutral
አማራ ድርጊት የሁሉንም አማራ እጣፈንታ ይወስናል ሁላችንም ከስሜታዊነት እልከኝነትና ቂመኝነት በመራቅ ለነገ የሕዝባችን ተስፋና መሻሻል ዛሬ አንድ የተግባር ስራ እንስራ ብዙ ጊ,neutral
e ela não gostou daquilo bateu me com chamboco e chamou os colegas e fizeram festa de chambocos com meu corpo a ordem nesse país está uma merda quando eu expliquei o porquê de estar naquele passeio os fdp dos policiais nem pediram desculpas só me empuraram pra fora e mandaram,negative
n naa di biɛ wula,neutral
lmao fat e dey give person e dey kill,negative
user gsky shirin y kara armashi wlh ,positive
user gaskiya ne allah kabamu zama lfy allah bazamuiyaba allah munitoba ,positive
user user allah tabbatar mana da zaman lafiya mai dorewa a kasarmu ta user user sarkin aiki,positive
ደአፍሪካ ያሉት ኢትዮጵያውያን ደህንነት የሰራሀው እጅግ በጣም የምያስመሰግንነው,positive
user nashigaa wani wali tayani da addua  kamu da son wannan yarinyar gaskiya ina sonta duk wanda yake da damur iya mallaka min phone number dinta don alllah bani i love her  ,positive
bbc news አማርኛ - በርኖስ የተሰኘው ባህላዊ ልብስ እንዳይረሳ የምትጥረው ወጣት,neutral
dem wan give us light o government wan support our new lifestyle,positive
እንዲህ መሸጫህን ስትናገር አሪፍ ነው ,positive
gyae ns3mhunu n fa bad luck k ,negative
የአራት ኪሎ ወንበር በምንድነው የተሰራው እንዲህ ህዝቡን የሚያተራምሰው ለህዝብ አስበን ነው ብላችሁ ቅንድቤን እንዳታስቁት,neutral
ego ebe nile  odogwu ekele kwam gi  ,positive
eiiiii  wiase de3 information nkoaa,positive
user baba 2018 strong rapu okwu kanyi kene chukwu,positive
user allah yamasa albarkar yaburgeni sosae allahu yabashi lfy kuma ,positive
user mutumin kirki allah gafarta masa ,positive
kobwa akwaka amafaranga uti ariko wirirwa unyaka amafaranga ndi so mwahura ukamusoma ukamwonka amabere ukangirango ninyoko,negative
ghada l bety o katwassi fiyaa gheda ghanfay9k bekriisa3a m3amn hhh,neutral
user ba abeda alaumake qaruwada wanan zama saidai adumamakujeru ,negative
asem yi di sua atem didie nkuaaa,positive
onye nwere chukwu nwere mmadu ya nwuliba,positive
user allah tabbatar da zaman lapia ,positive
bro sister nawaona peace xna zero majivuno bright talented hawakeri yan mungu,neutral
user ka raina kwakwalwarsu be,negative
layajoaoni lodun 1987 donald trump gba odidi oju ewe new york times kan lati bu orileede japan,negative
user allah kara malam basira allah kara daukaka bbc hausa allah sa dace da daren laylatul qadr allahumma amen ,positive
user zaa iya shukar wiwi acikinta,negative
user allah yayi dare gari waye wuyarta ace jirgi tashi ko leda ne sai hau ,negative
siri jam3i rasak wdo5li sou9 mo5ak l7mara kalba chomir barka t3ayri finas nti marabya bent darkom ma5aliti tawa7ad ma3andak madi,neutral
guy wetin this you look like your holding in shit wey wan drop,negative
rt user user motigbo o sugbon bawo kan lose ri o,neutral
burya igituma abantu benshi batsindwa ni bumvira cyane inshuti zabo nimiryango kurusha bumvira umutimanama wabo,negative
9olha nass yebghiwha w matkheli tawa7ed yedekhel f 7yatha chakhssya hya hora inssan nadej wa3i matdihach f les adolescentes,negative
njẹ o ti ṣe ìṣirò iye owó oṣù tí gbà nibí iṣẹ rẹ kó tó le pé iye tí sẹnátọ kan n gbà ní naijiria lóṣù kan o le ṣe ìṣirò naa níbí  ,neutral
ụtụtụ ọma ngwaọrụ ụgbọ ala gị na-ekele gị niile,positive
user the 10x rule wọn rò pé wèrè niand ládépò ọmọ àdánwò and more if time permits me,negative
lwahed houwa lli noud ikhdem 3la wlidato,positive
ridículo mesmo é chorar por alguém que provavelmente está rindo da sua cara que não te valoriza não cuida de te e simplesmente quando falha não pede desculpas e nunca faz esforço para mudar e melhorar as coisas consigo simplesmente trata-te mal e finge gostar e falha consigo,negative
user allah yasa tattaunawar da ai gobe alhamis afadar shugaban kasa muji alkairi ameen,positive
እርግጠኛ ነዎት ሊባባስ ይችላል,negative
mafunzo nyenzo muhimu katika kuleta ufanisi,positive
በነገራችን ላይ አላህ ሃገራችንን ብቻ ሳይሆን ዓለማችንንም ሰላም ያድርግልን አሜሪካና ኢራን አሁን ላይ የገቡት እሰጣ ገባ ወደ ከፍተኛ ደረጃ እንዳይደርስ ስጋቴ ነው,neutral
ṣálúgà wá ṣá mi lọgbẹ ire owó kí n máa rájé ṣe sọ mí di arówólò kí n di arówóoyè gẹgẹ yóò ṣe láṣẹ elédùmarè iwure ojoaje,positive
wetin amaze me mostly this arsenal v bayern munich drawmake me dey ask wetin arsenal do uefa,negative
haraburamo gake kuko mweyor karere usigaje gukuramo iriya w ,neutral
nhar tchouf chi mrafa7 kayt7assab 3arfo kan mzlout,negative
user nwanne gosi anyi pics anyi solu gi fu in his full glory,neutral
user wai dan allah dagaske kuke,positive
user user ai fa sai dai ministar jin kai jiji-da-kai ɗin dai ministar jinƙai ba,negative
user onye maro ebe odebelu akwa ya ga di chiri oh ,neutral
teriorist ሌላው ቢቀር በትትክል እንኳን ፃፈው ማገናዘቡን እንኳን ቁማር ተበልተህዋል,negative
u rwanda rwimisozi igihumbi rwuje inka zidateka u rwabanyarwanda bahuriza hamwe imbaraga zubaka igihugu qtd in intore tuyisenge ,positive
y3y3dom me nua y3 twa ato so y33 ba,positive
اشرف فنظري قدم احسن مبارة في المباريات لي لعبها كاملة قطع كورات وحط عرضيات معلم عطى 2 بيت مستغبهومش واحد لبنزيما واحد لرونالدو,positive
a ò kúnu nínú ìpolongo àṣà àwọn bàbá ńlá wa ìtẹsíwájú lọpá ìṣẹgun iṣẹ alálẹ ò dúró ó ń lọ ní mẹlọmẹlọ,positive
taataa me oo,positive
awon eleyi ti werey shaa koni ragba fun yin shey i look like pos see charges wey una dey comot for my account do i look rich call something savings you dey comot charges like current abi wetin dey sup gan,negative
user aminu kano riga tafi da mukullin wata prp,neutral
user gaskiyar magana kana kokari kwana chasain fa sai dai muce allah kara basira ,positive
እይሀው እንደታበደለት 2020 ገባ እና ምን ሆናቹ,neutral
ana m9lt lk walo 9lti kthadri m3a li algerie 9olt 5arji man 3and ihab ci ts masabitk masabite om dyalk ma walo,neutral
የሃገር ካንሰሮች  ልመና ስርቆት ባህል ያደረጋችሁ ዘራፊዎች  የድንቁርና ኣራማዎች ይሰማል,negative
user ba girin girin badai mujita da mai lukun zama dan takaraz bayana nufin zama gwamna bane ana jika dai har izuwa 2023 ,neutral
this manchi bu aju nwa kedu ike si esi za ajuju a ,neutral
user user nílé nkọ àwọn òbí ò kọ wọn ni àbí fanakula náà tún nílé ,negative
omo so i go help person set him system and put software finish come mistakenly format the hard drive dey settle since ooo,negative
kristo yazanywe kugira tubone ubugingo nubwo waba warasubiye inyuma mugarukire luka 1232 user kigali rwanda ,positive
ó ọjọ kan sọjọ ìsọmọlórúkọ ọwọ èkúté dẹ ẹran ìgalà ńlá nigba ti ologbo gbo pe oree re pa ìgalà inú rẹ dun itan oremeji,positive
twana a marhito ntiyiso ,positive
onímọ ìlera ní kí ẹ má jáfira bí ẹ bá ṣàkíyèsí kókó egbò ní àyíkáa ọyàn tàbí ohun kóhun lára isupportbreastcancerawareness nigeria,positive
rt user user o da ti ofin ijoba nigeria gba yin laye lati se itiju nla lo je fun lehin adota odun ominira pe ,negative
user ese washyize gikoma lol  inkoni ivuna igufa ntivuna ingeso,negative
user user user user user user ah mazi biko gwam ihe ha mere,neutral
user ko ubanki ma dayazu kano kyauta muka ganshi ballan tana ke yaushe aka haifiki dazamu ji tarihin ki munsan ta rihin shanun ubankima ballan tana ke mahau kciya idan uban ki yarage kudin buhun shinkafa sannan zamu iya bin 10k mugan ki ,negative
oji afufu eme orji 1 of igbo land ,negative
make chop egg again wetin make come de chop eh,negative
user 12 talvez era vosso tempo agora deve até ser mais cedo como tudo ta bwe louco pelo menos as meninas já estão a ver sangue mais cedo,neutral
habari gallus asante taharifapole changamoto ulizo kutana nazo tutawasiliana tawi husika kuweza litatua hiyo,neutral
kushiriki mradi stawi kutakusaidia wewe kijana kujua namna sahihi kuongoza taasisi zao utapata ufadhili wakuimar,neutral
user di anyị i kwereghi ha bụ ikwerre na ha abụghị igbo,neutral
ክቡርነቶ በየሄዱበት እያስከበሩን ነውና እግዚአብሔር የስልጣን ዘመንዎን የስኬትና የድል ያድርግሎት ጌታ ከእርስዎ ጋር ይሁን,positive
ive friends like this omo anytime i dey dis situation i dey always fear,negative
user dama bayida wani anfani sai dai kawai yan kudun nigeria dasuke koyawa yan arewacin nigeria iskanci eg zina,negative
ሃሃሃ ቆንጅዬ ኧረ ላጥ ይሔን የ90s ቃል ከየት ነው ያመጣሽው ለከፋ ተለዋውጦ መጥቷል ከአገር ከወጣሽ ብዙ አመት ሆኖሻል እንዴ,negative
bghit ngol l3ahira mamak,negative
መጥፎ ቃል የሚናገሩ ሁሉ እጅግ ይሠቃያሉ  በቅርቡ ይጠፋሉ የሚለውን እውነታ መቀበል ብልህነት ነው  ህጉን በመተላለፍ የፈጸሙት አሰቃቂ ስህተት ተሰጠ  የተረገሙ ናችሁ,negative
dis real cruise ooo maybe i go use the danomilk ng rolls do bandana catch cruise with nengi lets drink milk,positive
እኔ እስካሁን ገርሞኛል ያ መሪያቸው ውጪ ስለሆነ ግራ ተጋብተው ይሆናል,neutral
naso dem open mb bridge today again which wahala b dis wetin happen,negative
anka ma y3 kcce3 anka obia nti ,neutral
user cuidado com essa pergunta que ainda te pode pôr a pensar se beijaste ou não ,neutral
aiye nreti eleya nibo lefi toluwa si o tweetinyoruba,negative
ገፄን የጠለፉት ወሮበሎች ከ6 ወራት በኋላ ዛሬ የእንኳን አደረሳችሁ መልዕክት አስተላልፈውበታል የአማራ አይቲ ባለሙያዎች ይህን አካውንት እንዳገኘው ወይም እንዲዘጋ በማድረግ እገዛችሁን,negative
leswi swi vhonaka mine,positive
user user tea di ezigbote oku,neutral
user user user i malu akpu i lie ,negative
e nwere udi obi anuri ga-adi nwoke nime ma o mee nwanyi ga ikpu gba mmiri ma ebe o furu ukwu nwanyi o na-ala ama jijiji o na-enye endorphins,neutral
màjàlà  soot burnt grass iná jó koríko màjàlà gba afẹfẹ kan - fire burns the grass soot takes over the sky inyoruba learnyoruba,negative
yɛte sika so nso ɛkom de yɛn hmmm talk is cheap indeed,negative
user user thunder eluigwe magbuoro m gi dere,negative
عاشت قطر و عاش الأمير تميم حفظه الله ورعاه,positive
i dikwa egwu ,negative
officialን ብልፅግና ፓርቲ pp ወደሚለው ስያሜ ደፍሮ የሚቀይረው ሰው ጠፍቷል ፓስወርዱን አያውቁትም የሚባለው ነገር እውነት ሳይሆን አይቀርም,neutral
01-01-2020 መልካም መልካም የምንሰማበት ይሁንልን ለበዓሉ እባሪዎች እንኳን አደረሳችሁ,positive
user الله يباركnفيمن راه يأثرnماكاش حد اسمع بيه غير انتوما,negative
não o nosso grande problema é nãos falarmos abertamente sobre as coisas todos queremos taku aqui mas todos fingimos querer utopias ,negative
poste dappréciation pour dieu ijya kumurema yamutatse imutanaga user mwiza setu ,positive
user tadai karewa uwarku dai,negative
ibiciro byagabanyijwe bikabije igurire mudasobwa make  user rwanda the heart of africa ,neutral
user ẹ ṣeun kòsí ewu kankan ní naija o ,positive
user burrice nem é isso,neutral
user shegen kayaaa bah mutumina yaji kidan genaral a sama kenan,negative
ብርሃነ ልደቱ ለኢትዮጵያና ኢትዮጵያውያን የፍትህ የዲሞክራሲ የነፃ ያልተጭበረበረና የሰው ህይወት በከንቱ የማይጠፋበት ግልፅ ምርጫ ለመጀመሪያ,positive
user user wai to mukan mazauna kaduna bazaa kawo mana ba sai dai film house kano do something user domin kuwa kai neh,neutral
user on nightcafe- np kpo kpo di kpo user trendingwednesday ventingpage,positive
user nagode hwa rahamatu kwallahiya,positive
yaani uzalendo ulivyo kuja kutafsiriwa awamu hiikiukwelii maana hiii nimejikuta mm sio mzalendo,neutral
ሰፈራችንን በዚህ ሌሊት ያነቃነቀው መቼም ጎማ ፈንድቶ አይመስለኝም ሲነጋ ይታወቃል,neutral
thanks to fresh hin remain,positive
kuna dada muhudhuriaji hapa anasema kuwa amezunguka katika kila super market mchicha upo lakini hakuna kisamvu hakipo,neutral
ከሌባ ዘራፊ ሰዶማዊ ዘረኛ ወያኔ ጋር መኖር ቀረ ቢባል ፀሐይ ወጣለን ማለት ነው,positive
user user ómó ókò éó ki n sé ómò àléyoruba,positive
sistema de quem deu berro 8h antes da apresentação ,neutral
user nwe ndidi anyị ga e win dị match,positive
እኔ ያንተ እውነት ና ቀልድ ይምታታብኛል hope u ok ,neutral
user dama munsan sai an sayar da filin nan saura maqabartar dake gefe,neutral
user gsky kin sheka kyau ,positive
تحية للدكتورة منيب,positive
حبيبي وقلبي ونور عيوني انت ياوسيم ,positive
eii me what ado ,negative
tbh im so chilled about my husband because i know god has the best for me im just working to equally fit for him,positive
user lol  adikwa free oh buh o ndi nkem,positive
user onyeokodu bia kam gwa gi,neutral
ìlẹkẹ má jà á síbí ìlẹkẹ má jà á sọọún kan ló ma pàpà já sí oweyoruba,neutral
بقاي تحطي لنا بحال هاد لمعلومات رفيقتي تيسليت راني يله وجدت شي محيبقات باغي نزرع فيهم شي وريدات,neutral
user birababaza kuba muntu nyuma ubwira ibyawe umukeneyeho aguhumuriza nabyo ukabibura,negative
abusuafo adwuma asi  alaba says shes tired of the work nti adwuma wagyae ,positive
ewiase aa bae kwasiasem nkoaaa,negative
شوهتم الاسلام بأفكاركم والاسلام منكم بريئ ,negative
im seriousi need to blowlike used condom wen dey stretch,positive
user user user user user user chisom ịsị adịghị gị mma,negative
user user first time in history anyi abun kai ,positive
user lmaooo egbon ma mua ga eso daa gi aka n’azu trolling eez nuh good,neutral
nwokem cuddle o okwu chukwu ,positive
user se bazanjyira ishyamba  ,neutral
عاجل الطلبة العائدين من اوكرانيا مغاديش يقراو فالجامعات المغربية الحكومة ممكن نرسلوهم لرومانيا وهنغاريا,neutral
bad kraa o,positive
3b3 surprise akoa yi ,positive
acabou de publicar um vídeo em gaza xai-xai cyte ,neutral
user kullin karya da yaudaraallah kasaka mana,negative
bidasubirwaho butera umukinyi nishimiye uburyo yitwaye imbere yitangazamakuru ukuri kwishi mumvugo yiwe user user  ,positive
user dr iguedo goko cleanser otú spoon  ụtụtụ otú spoon  na anyasị or dr alladin 7 keys herbal mixture,neutral
user mutum fara da nashi kasan tukunna ,neutral
ዉድ የተዋህዶ ልጆች ለጌታችን ለመዳህኒታችን ለእየሱስ ክርስቶስ የጥምቀት በዓል እንኳን አደረሳችሁ አደረሰን,neutral
ኃጢአትዎ እንደሚቀጡ ያምናሉ ናቫሮ ቼር  ተግባርዎ በሰይጣን ታይቷል እናም እሱን አልታዘዙም,negative
user be praying kafin hakimin lock down yayi abun ,neutral
bẹẹ ni kò sí irọ ńbẹ user ọrọ tuntun wọ ọ lóòótọ àmọ irú àyípadà báhun kọ user ń wí nípa odù ni ,neutral
stop looking for a perfect woman to date or marry wey remain this you get choiceunless u wan check heaven,negative
a xwi chegui ka  ,negative
pole usumbufu ulioupata tulikua tuna tatizo la kiufundi katika huduma intaneti tumerejesha kifurushi chako tulifanikiwa kuongeza mb kulingana kifurushi ulichokua umenunua naomba kufahamu kama una changamoto katika huduma,positive
በዚህ የእግዚአብሔር ፍቅር በእኛ ዘንድ ተገለጠ በእርሱ በኩል በሕይወት እንኖር ዘንድ እግዚአብሔር አንድ ልጁን ወደ ዓለም ልኮታልና 1ዮሐ 49,neutral
تقرير رسمي نسبة المحابسية الأميين نقص من 2219 فالمية لـ1172 وها شحال من محابسي استافد من دروس محو الأمية,neutral
በ3ኛ አካል ይጣራል የንተ መደሰት እንድንጠራጠር አርጎናል,negative
jehova emewirom ihe o jiri buru chi m o ,positive
بوليس مكناس و بتنسيق مع الديستي طيحو ريزو كيروجو دوايات كونطربوند  تصويرة,neutral
habari tunaomba namba yako dm msaada zaidika,positive
user ok dama agyare yake,neutral
user user masha allah rahama allah yakara daukaka da basira,positive
last man standing in this bag category people when don buy this bag don testify unfortunately only the white is now available with n only this baby can urs abeg make una help scatter my dm,positive
user user اه امبعد واش راح تفيدهم ما عندكم والو غير الزلط والهدرة في المواقع انتم بنفسكم راكم مديونين,negative
onye aghala nwanne doziealaigbo restructurenigeria ,positive
i just remember say i never wash my visitors toilet since january god abeg oo the day dem go use me clean the seat i go fit snap evidence,negative
أنت رجول بارد بازف خصك تكون حار بحال بنكيران,negative
user ga sakon yan xaria  ,neutral
ምን አውቃለሁ,neutral
user user rie nsi mbata anambra nwee gi ehn,negative
oroamoye osise jare ole sise sise jare osi ohun ti a se eledua n fi ibukun si fi odo sise baa le fi agba sinmi,positive
user na nesa kasha sanyi ,neutral
user user 1 ara 2 gbagbuo 3 gi dere,negative
user bbc hausa idan baku da abin post kusa mana photon mutumin nan allah isa muyi masa,negative
user ok oga m chukwu gozie gi nke oma,positive
influencercash is a scam ስለ ድረ- ገፁ ትንሽ ምርምር ሲደረግ የማጭበርበርያ ዘዴዎቹ እና ያቀረባቸው ተከፋይ የተባሉ ሰዎች ፌክ እንደሆኑ መረዳት ይቻላል ሊንኮ,neutral
ربنا يوفقك ي اابو صلاح,positive
user sun taba ki kenan kuwa sai godiya dan dan suba da ina har yanxu muna nan china phones ,positive
ụtụtụ ọma nụ ka ụbọchị taa mara anyị mma ,positive
bghit oghniya romansiya fiha ihsass mitla oghniyat ahwak li 3bd lhalim hafid,neutral
hahaaha okunrin le n ke si jareuser user  kaabo wo ki ilu mo ekun,positive
tó bá jẹ látijọ ni òjò lá á jí láàárọ yìí a kú oṣù titun tó wọlé dé òkúdù á gbé wá o yoruba,positive
mu batanteye agahinda bariya iyo umuntu ahisemo nabi arangiza nabi nyine ,negative
اغنيتي مفضلة هي موجوع ڨلبي عن جد حبيتها ونتمنى لك مزيد انشالله موفقة,positive
ile video rosa ree kajidhalilisha kwakwelihata kama haoni madhara yake sasa,negative
user  wlh is a man of truth intergrity and honest  ppl of kano loose amma allah yasa haka shi yafi alkhairi sunusilamido kano,positive
user sai yanzu kikah san da hakan,neutral
hhhh safe mli ghatji ana anssed femmi,neutral
la 7awela la 9ouwata ila billahi ,negative
onua obia didi nadwuma ho oo ,positive
walakin lamap kaykoun dima m3tlin,neutral
rah ktab lik f lkhas,neutral
no time oh igbo amaka  ,positive
ní ìlú ìkòròdú oṣù karùn-ún àti ìkẹfà a fi ń ṣe orò orò ọdún màgbó a ṣe lánàá líwẹ di oṣù tí ńbọ asaoro yoruba ijebulahun,neutral
biggie jut like dat how many weeks dey don use waiting happen,negative
papa classmate wofr3 baby eii  enti 3yaaa monsuro,neutral
dream shank just followed me im so emotional im so grateful to god for making me withness this moment,neutral
onyame mmer3 ne mmer3 pa frimpong,positive
የሎዛዋ እመቤት ከአንተው ጋር ትሁን ወንድምአለም,positive
láyée ọyẹ tí ooru á máa bá ẹnu yọ bí a bá ń sọrọ layeoye,neutral
سنبقى معك إلى الأبد جمهورك يحبك دون مقابل نحبك و كفى ,positive
aden mak di barca bi yere anaa ,neutral
ǹjẹ ẹ mọ wípé àwọ tó wà lára aṣọ òfìòkè èyí tí wọn ń pè ní ẹtù ṣẹwàá láti ara àwọn àwọ tó wà lára ẹiyẹ ẹtù dúdú funfun àti pupa ,neutral
user toh ai dama alada ne a africa shugaba mai ci koma kujeransa sai dai wanda bai iya makircin siyasa ba,neutral
ከህወሀት አቸኳይ ስብሰባ ምንም አዲስ ነገር አይመጣም ያው ከዳተኞች የሚለው አዲስ ዜማቸው ብቻ ነውየትግራይ እድል በትግራይ ወጣቶች እጅ ነው,negative
yɛ gyina pinsoo,positive
person wey dey support club wey copa dey ray like world cup to,positive
user altezza e markx gang vão castigar esses ,neutral
user akowane irin yanayi buhari gum yakeyi da bakinsa ,negative
user user filin ga mai fili ga mai doki ,neutral
